id,loan_amnt,funded_amnt,int_rate,installment,emp_length,annual_inc,loan_status
800278,25000,20975,13.99,487.95,10,105000,Low Risk
800264,30000,21175,10.99,460.3,4,64000,Low Risk
800224,7125,7125,13.99,243.49,2,37460,Low Risk
800233,5000,5000,6.99,154.37,2,50000,Low Risk
800251,4800,4800,15.62,167.86,2,59000,Low Risk
800239,2500,2500,15.99,87.89,1,36000,High Risk
800228,6800,6800,13.49,230.73,5,60635,Low Risk
800204,12000,12000,13.49,276.06,5,85000,Low Risk
800170,9000,6400,7.49,199.06,7,36000,Low Risk
800132,14000,14000,12.99,471.65,6,36000,Low Risk
800130,2200,2200,7.49,68.43,4,30000,Low Risk
800122,6000,6000,11.99,199.26,4,110000,Low Risk
782241,16000,11150,6.99,344.23,5,120000,Low Risk
800018,14000,14000,17.49,351.64,5,50000,Low Risk
799994,3200,3200,5.99,97.34,1,57000,High Risk
800032,6000,6000,9.99,193.58,4,66000,Low Risk
800034,15000,15000,15.99,364.7,1,73000,Low Risk
798515,20000,15025,11.49,330.37,1,64000,Low Risk
798525,17000,17000,13.49,391.08,1,52000,Medium Risk
799805,3450,3450,11.99,114.58,10,45000,Low Risk
799847,3200,3200,6.99,98.8,3,83000,Low Risk
799871,9000,9000,9.99,290.37,10,90300,High Risk
799853,6000,6000,11.99,199.26,8,50000,Low Risk
799789,14400,14400,21.36,392.5,2,42996,Low Risk
799704,20000,20000,19.69,740.12,10,160000,Low Risk
799790,5000,5000,6.99,154.37,1,52000,Low Risk
799784,12675,12675,13.49,291.59,1,230000,Low Risk
799783,4000,4000,5.99,121.67,3,18000,Low Risk
799769,1000,1000,14.79,34.57,4,33000,Low Risk
799768,7700,7700,14.79,266.14,6,100000,High Risk
799733,6600,6600,16.89,234.95,1,47838,Low Risk
799732,6000,6000,8.49,189.38,2,33000,Low Risk
798375,5750,5750,12.99,193.72,3,85000,Low Risk
792490,21000,21000,13.99,488.53,9,66600,Low Risk
799644,35000,35000,12.99,1179.12,6,165000,Low Risk
799659,27400,27400,10.99,896.92,6,108000,Low Risk
797819,4200,4200,10.59,136.69,7,36000,Low Risk
792800,31825,31825,19.29,830.65,10,53000,High Risk
799609,6000,6000,10.99,196.41,2,49000,Low Risk
799617,2500,2500,8.49,78.91,5,110004,High Risk
799588,20000,20000,13.99,465.27,4,85000,Low Risk
798802,7925,7925,10.59,257.92,2,110000,High Risk
799552,9750,7425,6.99,229.23,10,33600,Low Risk
772278,20000,20000,16.89,495.87,1,90000,Medium Risk
798744,35000,22400,19.29,584.65,10,100000,Low Risk
799318,16000,16000,14.79,378.88,6,82000,Low Risk
744759,35000,35000,16.89,867.78,1,65000,Medium Risk
799440,14400,14400,16.89,357.03,2,75000,Low Risk
799024,1000,1000,10.59,32.55,10,36000,High Risk
799426,5000,5000,8.49,157.82,2,12000,High Risk
799383,3000,3000,10.59,97.64,9,88200,Low Risk
794031,13000,13000,10.99,425.55,8,45000,Low Risk
799345,35000,35000,17.99,888.58,9,115000,Low Risk
769071,10000,9175,8.49,289.59,10,32956,Low Risk
799326,3000,3000,7.49,93.31,5,85000,Low Risk
798929,5000,5000,11.99,166.05,1,40000,Low Risk
799271,25500,25500,15.23,609.73,9,67000,High Risk
799203,4200,4200,13.49,142.51,1,43000,Low Risk
799199,7000,7000,10.99,229.14,6,64500,Low Risk
799168,7550,7550,9.99,243.59,10,73000,High Risk
796981,10500,10500,13.49,356.27,6,115000,Low Risk
799136,12000,12000,12.99,404.27,10,72000,Low Risk
799092,5000,5000,8.49,157.82,1,115000,Low Risk
799033,12000,9025,7.49,280.7,2,144000,Low Risk
799050,2800,2800,7.49,87.09,4,48000,Low Risk
799061,6725,6725,11.49,221.74,10,42000,High Risk
799046,8000,8000,11.49,263.78,1,61000,Low Risk
799045,18000,18000,15.23,430.4,4,94000,Low Risk
787317,8000,8000,7.49,248.82,4,105500,Low Risk
799007,14000,14000,9.99,451.68,2,55000,Low Risk
798961,8325,8325,15.99,202.41,6,23004,High Risk
759174,12000,8475,8.49,267.5,5,98000,Low Risk
798976,5000,5000,13.99,170.87,10,45000,High Risk
798972,16800,16800,13.49,570.04,10,66000,Low Risk
798931,6000,6000,9.99,193.58,5,42000,Low Risk
798922,5000,5000,13.49,169.66,1,68000,Low Risk
798903,6000,6000,7.49,186.61,2,45000,Low Risk
798229,18400,18400,19.29,677.18,2,61000,Low Risk
751480,35000,35000,13.49,805.17,10,135000,Medium Risk
798812,16800,16800,15.62,587.5,6,72000,Low Risk
798853,4000,4000,15.62,139.88,10,138000,Low Risk
798828,2400,2400,14.79,82.96,5,99999,High Risk
798827,3000,3000,19.29,110.41,3,43200,Low Risk
797529,9600,9600,12.99,323.42,6,94000,Low Risk
798631,14000,14000,13.49,475.03,1,32000,Low Risk
798801,6000,6000,12.99,202.14,8,69528,Low Risk
798762,4800,4800,15.99,168.74,6,55000,High Risk
798729,2800,2800,6.99,86.45,10,36000,Low Risk
798733,12900,12900,12.99,434.59,9,180000,Low Risk
798680,6600,6600,5.42,199.06,1,31200,Low Risk
798687,1500,1500,11.49,49.46,10,66661,Low Risk
798659,6000,6000,10.99,196.41,1,17376,Low Risk
798551,19000,19000,16.49,467.01,4,110000,Low Risk
798645,4350,4350,11.49,143.43,9,124000,Low Risk
798625,15000,15000,10.99,326.07,10,93156,Low Risk
792324,12500,12500,11.49,412.15,2,60000,Low Risk
796053,35000,35000,15.23,1217.24,10,94000,Low Risk
798596,1000,1000,6.99,30.88,1,52000,Low Risk
798584,2000,2000,10.59,65.09,2,32000,High Risk
798595,12000,12000,11.99,266.88,2,33600,High Risk
777369,9000,9000,7.49,279.92,10,52800,Low Risk
775038,7200,7200,7.49,223.94,1,41000,Low Risk
798091,29275,29275,20.62,785.75,1,199680,Low Risk
767390,6000,6000,13.99,205.04,3,36000,Low Risk
781839,12000,12000,13.49,276.06,10,130000,Low Risk
798172,7000,7000,8.49,220.95,2,123000,Low Risk
798510,7800,7800,11.49,257.18,3,43000,Low Risk
798522,8000,8000,10.99,261.88,1,65000,Low Risk
798504,6000,6000,10.59,195.27,10,130000,Low Risk
792984,4000,4000,10.59,86.16,10,53288.59,Low Risk
798501,8500,8500,10.59,276.64,1,60000,Low Risk
798487,15000,15000,16.49,531,7,91980,Low Risk
797684,30000,30000,21.36,817.69,10,182004,High Risk
798429,15250,15250,10.99,331.5,6,71000,Low Risk
798426,5000,5000,13.99,170.87,10,38000,Low Risk
798356,4850,4850,8.49,153.09,3,57900,Low Risk
798399,14000,14000,10.59,455.63,9,145000,Low Risk
793904,15000,15000,19.29,391.51,10,62000,Low Risk
798397,35000,35000,10.99,760.82,7,92500,Low Risk
798391,6000,6000,6.99,185.24,1,75000,Low Risk
798385,11000,11000,7.49,342.12,10,62400,Low Risk
797229,15425,15425,11.49,339.16,3,31200,Low Risk
798352,1400,1400,5.99,42.59,10,40000,Low Risk
760366,5000,5000,13.99,170.87,2,60000,Low Risk
796984,6000,6000,6.99,185.24,2,47000,Low Risk
798282,9000,9000,5.99,273.76,10,55000,Low Risk
798261,10200,10200,12.99,343.63,1,100000,Low Risk
785621,30000,30000,11.99,667.19,8,134000,High Risk
798247,18000,18000,12.99,606.41,10,70000,High Risk
789347,11000,11000,10.99,360.08,1,47110,Low Risk
796553,6000,6000,5.42,180.96,10,64000,Low Risk
798147,16000,16000,16.49,393.27,4,65000,Low Risk
798106,15000,15000,11.99,333.6,2,65000,Low Risk
795264,12000,12000,15.99,291.76,5,70000,Low Risk
798088,4000,4000,13.99,136.7,10,64800,Low Risk
797424,9000,9000,5.42,271.44,10,76000,High Risk
792636,6250,6250,7.49,194.39,2,34800,Low Risk
797989,7500,7500,7.49,233.27,1,125000,Low Risk
797871,8000,8000,11.49,263.78,4,62000,High Risk
797987,2500,2500,10.99,81.84,2,36000,Low Risk
797959,1750,1750,7.49,54.43,7,87000,Low Risk
797948,30000,24975,16.89,619.22,1,65000,High Risk
797932,15000,15000,10.99,326.07,10,75000,Medium Risk
797886,12000,12000,11.49,395.66,10,55000,Low Risk
797821,7000,7000,7.49,217.72,1,45000,Low Risk
786563,12200,12200,11.49,268.25,8,48000,Medium Risk
797739,5000,5000,15.62,174.85,8,60000,Low Risk
797741,7200,7200,17.99,260.27,4,41496,Low Risk
797693,7350,7350,14.79,254.04,10,53000,Low Risk
796979,15000,15000,17.99,380.82,1,61000,Low Risk
794591,35000,35000,17.49,879.09,10,105600,Low Risk
797614,4000,4000,11.49,131.89,5,40000,Low Risk
797545,30000,30000,10.99,652.13,2,66984,Low Risk
797544,5000,5000,10.99,163.67,3,19200,High Risk
785505,6600,6600,13.49,223.95,1,37200,Low Risk
797391,35000,26650,8.49,841.16,6,77100,Low Risk
797423,14400,14400,13.49,331.27,5,57000,Low Risk
797405,1000,1000,18.39,36.35,3,50300,Low Risk
797351,5300,5300,11.49,174.75,4,71000,Low Risk
797356,21500,21500,11.99,478.15,5,80000,Low Risk
797350,4200,4200,7.49,130.63,1,30000,Low Risk
797340,15000,15000,17.49,538.46,10,54000,High Risk
797336,3000,3000,10.59,97.64,10,67000,Low Risk
797315,10000,10000,11.99,332.1,5,40000,Low Risk
797316,5500,5500,17.49,138.15,2,24000,Low Risk
797297,17000,17000,11.49,560.52,10,95000,Low Risk
797281,15000,15000,10.99,491.01,4,87000,Low Risk
797275,2700,2700,10.59,87.88,10,80000,Low Risk
797250,6000,6000,15.62,209.82,5,27600,High Risk
797233,20000,20000,10.99,434.75,10,81000,Low Risk
797179,20000,20000,17.49,502.34,10,48500,Low Risk
797213,11000,11000,7.49,342.12,10,38400,Low Risk
797209,7000,7000,13.99,239.21,10,58800,Low Risk
796189,6000,6000,5.42,180.96,4,112445,Low Risk
797157,19000,19000,7.49,590.94,5,62004,Low Risk
793842,10800,10800,21.36,294.37,7,31200,High Risk
797112,10000,10000,15.62,349.7,8,110000,Low Risk
797111,2000,2000,11.49,65.95,2,50000,High Risk
797102,12000,12000,16.49,294.96,4,43320,Low Risk
789281,14125,14125,16.49,347.19,10,40000,High Risk
791615,5000,5000,7.49,155.51,2,42000,Low Risk
797049,15000,15000,7.49,466.53,10,100000,Low Risk
797001,9425,9425,11.49,310.76,10,72800,Low Risk
796992,12000,12000,7.49,373.22,7,55000,Low Risk
796975,12000,12000,7.49,373.22,8,80000,Low Risk
796970,12000,12000,16.49,294.96,5,83500,Low Risk
796962,12000,12000,16.89,427.18,9,56400,Low Risk
796956,18000,18000,10.99,589.22,5,95000,Low Risk
796929,4000,4000,15.23,139.12,7,80000,Low Risk
796900,5000,5000,10.99,163.67,10,60000,Low Risk
780124,2200,2200,17.49,55.26,3,26880,Low Risk
796872,12000,12000,10.99,392.81,5,60000,Low Risk
796597,6000,6000,5.99,182.51,2,59000,Low Risk
796786,5000,5000,14.79,118.4,1,33000,Low Risk
796776,31825,31825,21.36,867.44,10,108000,Low Risk
794690,5750,5750,12.99,130.81,10,29120,High Risk
796759,8800,8800,9.99,283.91,10,55600,Low Risk
796760,10000,10000,10.99,327.34,10,140000,Low Risk
796735,8400,8400,10.99,274.97,3,56000,Low Risk
796707,4800,4800,17.99,173.51,6,58000,High Risk
792713,8800,8800,8.49,277.76,1,48000,Low Risk
770293,16000,16000,15.99,389.01,10,60000,High Risk
796685,11025,11025,10.59,358.81,1,60000,Low Risk
796681,20400,20400,11.49,672.62,8,72000,Low Risk
796676,17725,17725,11.49,584.42,10,38220,High Risk
796624,6950,6950,10.99,151.08,10,21600,Low Risk
796619,3000,3000,5.42,90.48,1,25000,Low Risk
791433,8000,8000,15.23,278.23,10,75000,Low Risk
773063,35000,35000,19.69,921.26,4,135000,High Risk
795830,14400,14400,11.49,316.63,10,78000,Low Risk
790479,19425,19425,16.89,481.62,10,34500,Medium Risk
796556,12000,12000,10.99,260.85,9,115000,Medium Risk
792949,12000,12000,12.99,272.98,5,37960,Low Risk
795696,12000,12000,11.49,263.86,10,35000,Medium Risk
796468,18000,18000,10.99,589.22,1,54000,Low Risk
796404,35000,35000,10.99,760.82,5,90000,Low Risk
796440,1925,1925,15.23,66.95,10,36000,Low Risk
796431,25000,25000,15.99,607.82,10,90000,High Risk
795950,2100,2100,15.99,73.82,4,9600,Low Risk
796402,13200,13200,12.99,300.28,9,69567,Low Risk
796382,16000,16000,10.59,520.72,10,45000,Low Risk
796355,5000,5000,5.42,150.8,10,79200,Low Risk
796350,18300,18300,10.99,599.04,5,74900,High Risk
796318,3000,3000,11.49,98.92,8,52000,Low Risk
796306,1500,1500,10.99,49.11,7,34942,Low Risk
796295,6400,6400,15.99,224.98,5,75000,Low Risk
786033,15000,15000,8.49,473.45,6,90000,Low Risk
796276,3000,3000,12.99,101.07,6,49000,Low Risk
795816,8000,8000,5.99,243.34,10,86000,Low Risk
795773,15000,15000,7.49,466.53,5,110000,Low Risk
795174,10000,10000,5.99,304.18,4,325000,Low Risk
795748,1450,1450,8.49,45.77,3,45600,Low Risk
796262,10000,10000,14.79,345.63,5,70000,Low Risk
796187,6000,6000,11.49,197.83,10,63000,Low Risk
795289,9600,9600,12.99,323.42,8,60000,Low Risk
796194,26000,26000,12.99,591.45,3,85000,Low Risk
795714,12000,12000,10.59,390.54,10,40000,Low Risk
779478,12000,12000,13.49,276.06,10,59000,Low Risk
792665,20500,20500,20.99,554.48,2,62000,Low Risk
796177,6000,6000,9.99,193.58,3,67000,Low Risk
796161,10000,10000,5.42,301.6,1,33000,Low Risk
796137,1500,1500,15.99,36.47,1,12000,High Risk
796094,12800,12800,21.74,351.64,1,37000,High Risk
780216,8000,8000,15.62,279.76,4,120000,Low Risk
795797,2300,2300,14.79,79.5,3,30000,Low Risk
759469,14400,14400,7.49,447.87,10,57000,Low Risk
796092,13250,13250,13.99,452.79,10,36000,High Risk
796096,3600,3600,16.89,89.26,1,9600,Low Risk
791618,12250,12250,10.59,398.68,1,28800,Low Risk
796074,33000,33000,19.69,868.62,4,150000,Low Risk
776949,12000,12000,11.99,266.88,2,43000,Low Risk
794680,6000,6000,15.23,208.67,10,54902.52,High Risk
796043,5000,5000,12.99,168.45,1,105000,Low Risk
796034,10000,10000,11.49,329.72,10,43000,High Risk
796024,3000,3000,11.99,99.63,7,48000,High Risk
795948,16000,16000,10.59,344.62,1,43000,Low Risk
795919,12000,12000,10.99,392.81,1,39000,Low Risk
795883,6000,6000,8.49,189.38,2,106000,Low Risk
795884,5000,5000,7.49,155.51,1,28800,Low Risk
795873,5600,5600,5.42,168.9,4,115000,Low Risk
795867,10000,10000,7.49,311.02,10,68000,Low Risk
795869,12000,12000,12.99,272.98,3,50000,Low Risk
795022,4000,4000,11.49,131.89,5,21000,Low Risk
795811,1000,1000,12.99,33.69,2,28000,Low Risk
795757,5000,5000,12.99,168.45,10,60000,Low Risk
795701,9000,9000,16.49,318.6,4,55000,Low Risk
795726,35000,35000,11.99,1162.34,5,79750,Low Risk
795685,5000,5000,20.25,133.17,4,110004,Low Risk
795678,2500,2500,6.99,77.19,1,220000,Low Risk
795569,14400,14400,17.49,361.69,5,52000,Medium Risk
795642,13000,13000,12.99,295.73,4,30000,Low Risk
795509,10000,10000,8.49,315.63,1,25000,High Risk
792377,15000,15000,13.49,508.96,4,65000,Low Risk
795570,4000,4000,12.99,134.76,4,24000,High Risk
795568,2000,2000,11.49,65.95,10,91200,Low Risk
788944,3000,3000,5.99,91.26,10,65500,Low Risk
795536,16000,16000,11.49,351.81,3,56004,Low Risk
795539,15500,15500,13.99,360.58,1,35000,High Risk
795541,18600,18600,6.99,574.23,10,82305,Low Risk
795522,4325,4325,16.49,106.31,2,27000,Low Risk
791821,5525,5525,6.99,170.58,10,67200,Low Risk
795498,1200,1200,11.99,39.86,1,30480,High Risk
795487,7000,7000,15.23,243.45,5,42000,Low Risk
795467,13600,13600,22.48,379.34,4,40000,High Risk
788061,7200,7200,8.49,227.26,2,60000,Low Risk
795461,3000,3000,10.99,98.21,2,49000,High Risk
795448,13750,13750,12.99,312.79,10,36400,High Risk
795438,23000,23000,11.99,763.82,1,65000,Low Risk
794612,6000,6000,10.59,195.27,2,46151.04,Low Risk
795409,10550,10550,13.49,242.7,10,128000,Low Risk
795357,12500,12500,11.49,412.15,4,60000,Low Risk
795341,2500,2500,5.99,76.05,10,70000,Low Risk
795376,18000,18000,8.49,568.14,3,84000,Low Risk
795353,3500,3500,6.99,108.06,1,20400,Low Risk
795344,25000,25000,13.49,575.12,5,81000,Low Risk
790992,18000,18000,20.62,483.13,1,73000,Low Risk
794722,8000,8000,10.99,261.88,2,42000,Low Risk
795305,6400,6400,12.99,215.62,3,30000,Low Risk
795290,15000,15000,12.99,341.22,10,100000,Low Risk
794679,24000,24000,10.59,516.93,10,110000,Low Risk
795281,12000,12000,5.99,365.01,8,31000,Low Risk
794157,24000,24000,19.69,888.14,5,65000,Low Risk
795260,3000,3000,10.59,97.64,9,55500,Low Risk
794814,25000,25000,10.59,813.63,10,125000,Low Risk
795254,16250,16250,11.49,357.3,6,63600,Low Risk
795203,20000,20000,11.99,664.2,1,76500,Low Risk
795194,20375,20375,16.49,500.81,1,50000,Low Risk
782224,12000,12000,10.59,258.47,3,42000,Medium Risk
795119,15000,15000,15.99,364.7,1,54000,Low Risk
795104,20000,20000,9.99,645.25,3,160000,Low Risk
794580,20000,20000,16.89,495.87,1,65000,Low Risk
791995,12000,12000,11.49,263.86,4,60000,Low Risk
795056,12000,12000,14.79,284.16,10,70000,High Risk
795021,9200,9200,11.49,303.34,4,50000,Low Risk
795030,19000,19000,8.49,599.7,10,100000,Low Risk
794168,35000,35000,13.99,814.21,1,87360,Low Risk
793091,2800,2800,7.49,87.09,1,85000,Low Risk
789885,2200,2200,8.49,69.44,10,175000,Low Risk
794922,25475,25475,10.99,833.9,1,60000,High Risk
794818,4000,4000,7.49,124.41,1,60000,Low Risk
794889,3075,3075,15.62,107.54,1,28000,High Risk
794867,8000,8000,13.49,271.45,8,96000,Low Risk
794858,12000,12000,16.89,427.18,10,75000,Low Risk
787739,35000,35000,10.99,760.82,8,150000,Low Risk
794855,25000,25000,11.49,549.69,10,96000,Low Risk
787383,6400,6400,15.62,223.81,6,150000,Low Risk
794835,4000,4000,5.42,120.64,1,36000,Low Risk
794846,3500,3500,13.99,119.61,4,38400,Low Risk
794827,1800,1800,16.49,63.72,5,35000,Low Risk
794824,5000,5000,9.99,161.32,2,67200,Low Risk
794760,10000,10000,18.39,363.49,10,48960,Low Risk
794787,21000,21000,9.99,677.52,5,136000,Low Risk
794796,22325,22325,11.99,496.5,3,60000,Low Risk
793908,10000,10000,5.99,304.18,10,60000,Low Risk
794666,10000,10000,8.49,315.63,10,72000,High Risk
793547,20000,20000,12.99,454.96,2,88000,Low Risk
794608,15175,15175,21.74,577.51,10,75000,Low Risk
794594,1800,1800,8.49,56.82,9,60000,Low Risk
791229,5700,5700,7.49,177.28,1,11476,Low Risk
766354,12000,12000,5.42,361.92,1,100000,Low Risk
794498,10000,10000,5.42,301.6,10,45992,Low Risk
794466,14000,14000,6.99,432.22,10,71000,Low Risk
793621,5000,5000,10.59,162.73,10,28800,Low Risk
794496,10000,10000,5.99,304.18,10,84000,Low Risk
794456,12000,12000,11.49,263.86,3,28000,High Risk
794455,19000,19000,11.99,630.99,4,47000,Low Risk
794412,20000,20000,13.99,465.27,9,105000,Low Risk
794423,15000,15000,7.49,466.53,4,56000,Low Risk
794375,6600,6600,11.49,217.62,10,66000,Low Risk
793182,4100,4100,11.99,136.16,1,48000,Low Risk
794415,9450,9450,10.99,309.34,9,78000,Low Risk
794397,7500,7500,11.49,247.29,5,45500,High Risk
794362,12000,12000,6.99,370.48,3,125000,Low Risk
794329,7500,7500,5.42,226.2,10,31000,Low Risk
794296,5600,5600,9.99,180.67,1,60000,Low Risk
790135,9000,9000,5.99,273.76,8,75000,Low Risk
794278,11400,11400,15.23,396.47,4,60000,Low Risk
794268,12000,12000,18.79,438.6,1,129005,Low Risk
794254,5000,5000,8.49,157.82,3,40000,High Risk
794252,2800,2800,21.74,106.56,1,23000,High Risk
794253,35000,35000,19.29,913.52,6,100000,Low Risk
782440,30000,30000,15.62,1049.1,10,125004,Low Risk
794224,9000,9000,5.99,273.76,7,69000,Low Risk
794197,9500,9500,12.99,320.05,3,33600,Low Risk
787316,3825,3825,7.49,118.97,4,35000,Low Risk
794020,25000,16550,13.49,380.73,8,150000,High Risk
794094,28000,17250,8.49,544.47,3,130000,Low Risk
794040,7200,7200,8.49,227.26,10,29000,Low Risk
794050,3000,3000,9.99,96.79,1,25000,High Risk
794023,5425,5425,11.99,180.17,3,22718,Low Risk
793994,4000,4000,13.99,136.7,1,30000,Low Risk
787086,20000,20000,22.11,553.63,9,85000,Low Risk
793962,1500,1500,15.23,52.17,1,17000,High Risk
793977,30000,30000,8.49,946.89,10,144000,Low Risk
793954,19575,19575,13.49,450.32,7,37200,High Risk
793950,5000,5000,6.99,154.37,6,60000,Low Risk
793919,15000,15000,8.49,473.45,10,51500,Low Risk
793921,5000,5000,5.99,152.09,3,50000,Low Risk
782414,24250,24250,11.99,539.31,2,55000,Medium Risk
793889,30000,30000,10.99,652.13,1,80000,Low Risk
793876,7500,7500,10.99,245.51,7,62000,Low Risk
793898,3200,3200,8.49,101.01,3,76200,Low Risk
793722,35000,35000,10.99,760.82,10,135000,High Risk
792694,25000,25000,20.25,665.83,1,100000,Low Risk
787865,5000,5000,7.49,155.51,2,36100,Low Risk
793642,18000,18000,15.99,437.63,8,62400,Low Risk
793800,3600,3600,15.99,126.55,10,126000,Low Risk
772665,3600,3600,7.49,111.97,1,30000,Low Risk
793748,4800,4800,7.49,149.29,2,45840,Low Risk
793743,14000,14000,13.99,478.42,10,49000,Low Risk
781504,16000,16000,12.99,539.03,2,45000,Low Risk
792650,4000,4000,5.42,120.64,1,50000,Low Risk
793212,4800,4800,14.79,165.91,10,80000,Low Risk
791091,7000,7000,10.99,229.14,5,35000,Low Risk
793653,3025,3025,10.99,99.03,10,76793,High Risk
793650,6000,6000,10.99,196.41,10,55000,Low Risk
793575,13000,13000,9.99,419.42,7,40000,High Risk
793469,7800,7800,17.49,195.92,3,70000,Low Risk
793544,24000,24000,18.39,872.37,4,110000,Low Risk
793549,23000,23000,11.99,763.82,10,84000,Low Risk
793534,16950,16950,18.79,437.74,1,40000,High Risk
784486,8000,8000,5.99,243.34,10,60000,Low Risk
793494,10000,10000,8.49,315.63,5,55000,Low Risk
793476,4200,4200,5.99,127.76,10,96000,Low Risk
793512,5000,5000,13.99,170.87,3,48000,High Risk
793482,7875,7875,10.59,256.3,9,47000,Low Risk
793477,10000,10000,9.99,322.63,1,42000,Low Risk
793479,2000,2000,13.99,68.35,1,22000,Low Risk
793464,3000,3000,11.99,99.63,8,72000,Low Risk
793460,7000,7000,13.49,237.52,10,65000,Low Risk
793395,4000,4000,11.99,132.84,10,36000,Low Risk
793449,9000,9000,15.23,313.01,3,45512,High Risk
793388,10000,10000,7.49,311.02,2,60000,Low Risk
793421,11750,11750,17.99,298.31,9,33523.2,Medium Risk
793410,3325,3325,16.89,118.37,9,55000,Low Risk
793368,6000,6000,16.49,212.4,9,107000,Low Risk
792285,17800,17800,22.11,492.74,6,84000,Low Risk
793346,11525,11525,12.99,388.27,4,41000,Low Risk
793285,1800,1800,8.49,56.82,10,36000,High Risk
793341,20000,20000,13.99,683.46,1,52000,Low Risk
793339,25000,25000,22.48,697.32,1,95000,Low Risk
793243,3000,3000,20.25,111.88,1,29000,Low Risk
793313,8000,8000,10.59,260.36,1,48000,Low Risk
793282,15000,15000,9.99,483.94,10,50000,Low Risk
793254,12000,12000,10.99,392.81,10,61000,Low Risk
793239,4500,4500,5.99,136.88,10,90000,Low Risk
791975,15500,15500,11.99,344.72,1,99996,Low Risk
793039,14000,14000,13.99,325.69,9,41600,Low Risk
793221,2200,2200,10.99,72.02,10,39000,Low Risk
793134,10500,10500,9.99,338.76,2,35000,High Risk
790595,10000,10000,5.42,301.6,10,115000,Low Risk
792105,15000,15000,9.99,483.94,3,64548,Low Risk
788280,12225,12225,17.49,307.06,1,105000,High Risk
791809,5600,5600,11.99,185.98,5,42000,High Risk
